Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3588,24,Female,Trench Coat,Outerwear,80,Nevada,M,Purple,Winter,2.4,No,Express,Yes,No,9,Bank Transfer,Daily
3589,22,Female,Puffer Jacket,Outerwear,91,Virginia,XL,Teal,Spring,3.4,No,Express,Yes,Yes,53,Google Pay,Quarterly
3590,31,Male,Jacket,Clothing,16,Michigan,M,Red,Summer,3.3,No,Standard,Yes,Yes,44,Cash,Monthly
3591,30,Male,Windbreaker,Outerwear,101,Texas,L,Olive,Fall,1.2,No,Free Shipping,Yes,Yes,28,Credit Card,Quarterly
3592,27,Female,Sneakers,Footwear,82,Virginia,XS,Pink,Spring,3.7,Yes,Store Pickup,No,Yes,17,Bank Transfer,Daily
3593,59,Female,Belt,Accessories,74,Florida,S,Purple,Spring,1.8,Yes,Store Pickup,No,No,45,Cash,Bi-Weekly
3594,33,Female,T-shirt,Clothing,120,Tennessee,S,Navy,Winter,4.4,No,Two-Day Shipping,No,Yes,45,PayPal,Weekly
3595,51,Female,Scarf,Accessories,36,Virginia,L,Red,Fall,3,Yes,Standard,No,No,50,Bank Transfer,Bi-Weekly
3596,70,Female,Parka,Outerwear,137,California,S,Navy,Spring,4.2,Yes,Standard,Yes,Yes,60,PayPal,Quarterly
3597,24,Female,Belt,Accessories,149,California,XS,Black,Spring,2.1,Yes,Express,Yes,No,15,PayPal,Annually
3598,28,Male,Puffer Jacket,Outerwear,39,Virginia,M,Black,Spring,4.4,Yes,Free Shipping,No,Yes,51,Credit Card,Monthly
3599,43,Male,Parka,Outerwear,51,Arizona,XS,Pink,Summer,2.9,No,Next Day Air,No,Yes,34,Credit Card,Quarterly
3600,37,Female,Heels,Footwear,128,Oregon,XS,Beige,Spring,1.1,No,Next Day Air,Yes,Yes,40,Google Pay,Daily
3601,24,Male,Loafers,Footwear,44,Oregon,XS,Cream,Fall,4.4,Yes,Free Shipping,Yes,No,47,Debit Card,Daily
3602,37,Female,Hat,Accessories,133,Michigan,XXL,Teal,Fall,1.6,No,Two-Day Shipping,No,Yes,19,Google Pay,Daily
3603,55,Female,Jacket,Clothing,122,Michigan,XXL,Cream,Summer,2,No,Standard,Yes,No,6,Google Pay,Bi-Weekly
3604,30,Male,Jacket,Clothing,69,Texas,L,Pink,Winter,1.3,Yes,Next Day Air,Yes,No,43,Cash,Monthly
3605,37,Male,Bracelet,Accessories,22,Tennessee,XL,Purple,Winter,1.5,No,Two-Day Shipping,Yes,Yes,34,Apple Pay,Quarterly
3606,26,Male,Puffer Jacket,Outerwear,86,Ohio,M,Black,Fall,2.5,Yes,Free Shipping,No,No,10,Credit Card,Weekly
3607,59,Female,Windbreaker,Outerwear,54,Texas,XXL,Teal,Spring,2.6,No,Two-Day Shipping,No,Yes,30,Cash,Annually
3608,22,Male,Heels,Footwear,31,Arizona,XS,Cream,Winter,2.7,No,Express,No,Yes,6,Cash,Quarterly
3609,40,Female,Scarf,Accessories,28,Virginia,M,Yellow,Spring,4.1,No,Store Pickup,No,Yes,52,Bank Transfer,Weekly
3610,42,Female,Trench Coat,Outerwear,113,Washington,XXL,Olive,Spring,3.7,No,Next Day Air,No,No,29,Credit Card,Bi-Weekly
3611,23,Male,Raincoat,Outerwear,50,Texas,L,Black,Spring,3.1,Yes,Store Pickup,No,Yes,48,PayPal,Quarterly
3612,58,Male,Parka,Outerwear,119,Florida,M,Cream,Fall,1.5,No,Next Day Air,Yes,No,1,Cash,Annually
3613,40,Female,Heels,Footwear,27,Washington,XL,Pink,Spring,3,Yes,Standard,No,Yes,17,Debit Card,Weekly
3614,41,Male,Puffer Jacket,Outerwear,48,Washington,XS,Cream,Spring,1.3,Yes,Express,Yes,Yes,36,Credit Card,Bi-Weekly
3615,33,Female,T-shirt,Clothing,122,Georgia,XL,Olive,Spring,1.4,No,Standard,No,No,21,Cash,Daily
3616,46,Female,Oxfords,Footwear,24,Nevada,XXL,Teal,Spring,3.4,Yes,Express,No,Yes,17,Apple Pay,Weekly
3617,22,Male,Puffer Jacket,Outerwear,147,Virginia,S,Purple,Winter,4.5,Yes,Next Day Air,Yes,No,37,Apple Pay,Daily
3618,42,Female,Windbreaker,Outerwear,136,Tennessee,XS,Yellow,Winter,2.3,No,Store Pickup,No,Yes,44,Apple Pay,Quarterly
3619,35,Female,Skirt,Clothing,37,Nevada,XXL,Olive,Spring,3.8,No,Free Shipping,Yes,No,48,Bank Transfer,Monthly
3620,20,Female,Skirt,Clothing,101,Tennessee,M,Black,Fall,2.7,No,Free Shipping,Yes,No,28,Google Pay,Quarterly
3621,24,Male,Watch,Accessories,43,Tennessee,XL,Red,Winter,1.2,No,Store Pickup,Yes,No,56,Debit Card,Daily
3622,35,Female,Hoodie,Clothing,69,Michigan,XXL,Navy,Spring,4.7,No,Standard,No,No,11,PayPal,Monthly
3623,68,Female,Windbreaker,Outerwear,127,Tennessee,S,Red,Winter,3.7,No,Express,Yes,Yes,32,Cash,Quarterly
3624,37,Female,Hoodie,Clothing,90,Ohio,L,Orange,Fall,4.2,Yes,Express,Yes,Yes,55,Google Pay,Bi-Weekly
3625,53,Female,Bracelet,Accessories,41,Arizona,L,Cream,Summer,1.2,No,Two-Day Shipping,Yes,Yes,44,Bank Transfer,Annually
3626,46,Female,Bracelet,Accessories,32,Arizona,XS,Teal,Fall,1.5,Yes,Express,No,No,46,Debit Card,Bi-Weekly
3627,26,Male,Parka,Outerwear,29,Oregon,XXL,Teal,Spring,1.6,Yes,Free Shipping,No,No,23,Credit Card,Daily
3628,37,Female,Shorts,Clothing,33,Georgia,L,Pink,Summer,1.2,No,Store Pickup,No,Yes,31,PayPal,Monthly
3629,19,Male,Loafers,Footwear,44,Arizona,M,Purple,Summer,4.3,Yes,Two-Day Shipping,Yes,No,12,Apple Pay,Daily
3630,59,Female,Hoodie,Clothing,115,Oregon,XXL,Black,Winter,1.7,Yes,Express,No,Yes,53,Bank Transfer,Weekly
3631,48,Female,Slip-ons,Footwear,122,Arizona,L,Teal,Fall,4.7,No,Two-Day Shipping,No,Yes,53,Debit Card,Bi-Weekly
3632,50,Female,Shorts,Clothing,54,Illinois,XXL,Purple,Spring,4.6,No,Free Shipping,No,No,27,Bank Transfer,Bi-Weekly
3633,53,Female,Earrings,Accessories,115,Washington,M,Beige,Spring,4.1,Yes,Free Shipping,Yes,No,36,Debit Card,Bi-Weekly
3634,61,Male,Puffer Jacket,Outerwear,107,California,L,Beige,Summer,1.7,No,Express,No,Yes,5,Google Pay,Monthly
3635,43,Male,Puffer Jacket,Outerwear,81,Nevada,XS,Olive,Fall,3.2,No,Store Pickup,No,No,19,Apple Pay,Monthly
3636,60,Male,Slip-ons,Footwear,19,New York,XS,Purple,Winter,4.4,Yes,Next Day Air,No,No,3,Bank Transfer,Monthly
3637,60,Female,Parka,Outerwear,59,Texas,M,Orange,Spring,3.7,No,Next Day Air,No,No,11,Debit Card,Daily
3638,34,Female,Windbreaker,Outerwear,99,California,XL,Cream,Winter,4.4,Yes,Free Shipping,Yes,Yes,8,Credit Card,Bi-Weekly
3639,63,Male,Hoodie,Clothing,143,Nevada,L,Teal,Spring,3.1,No,Store Pickup,No,No,50,Credit Card,Annually
3640,44,Male,Bracelet,Accessories,41,Arizona,XS,Cream,Fall,3.3,No,Next Day Air,Yes,Yes,57,Bank Transfer,Annually
3641,62,Male,Necklace,Accessories,62,Illinois,M,White,Summer,2.1,No,Free Shipping,No,Yes,44,Cash,Annually
3642,53,Female,Earrings,Accessories,65,Tennessee,M,White,Winter,3.2,Yes,Standard,Yes,Yes,51,Apple Pay,Annually
3643,31,Male,Jacket,Clothing,143,Texas,XS,Navy,Spring,4,Yes,Standard,No,No,43,PayPal,Bi-Weekly
3644,61,Female,Earrings,Accessories,78,Ohio,XXL,Orange,Summer,1.6,Yes,Express,Yes,Yes,8,Cash,Annually
3645,68,Male,Leggings,Clothing,121,Illinois,XL,Cream,Fall,3.5,Yes,Free Shipping,Yes,No,24,Google Pay,Quarterly
3646,26,Female,Windbreaker,Outerwear,95,Michigan,M,Beige,Winter,1.6,Yes,Store Pickup,Yes,No,3,Cash,Weekly
3647,43,Female,Hat,Accessories,104,Colorado,XL,Teal,Spring,3.4,No,Next Day Air,Yes,No,29,Google Pay,Weekly
3648,27,Female,Coat,Clothing,89,Illinois,XXL,Beige,Winter,1.7,No,Free Shipping,No,No,58,Debit Card,Daily
3649,68,Male,Flip Flops,Footwear,25,Colorado,S,Yellow,Fall,3.3,Yes,Two-Day Shipping,Yes,Yes,9,Debit Card,Daily
3650,39,Male,Boots,Footwear,50,Nevada,XXL,Purple,Fall,1.3,No,Two-Day Shipping,No,Yes,20,PayPal,Daily
3651,28,Male,Trench Coat,Outerwear,140,Texas,XS,Purple,Winter,3,No,Standard,Yes,Yes,13,Debit Card,Weekly
3652,48,Male,Raincoat,Outerwear,88,Virginia,L,Purple,Fall,2,No,Next Day Air,No,No,27,PayPal,Annually
3653,67,Male,Boots,Footwear,68,Florida,S,Red,Fall,4.2,Yes,Next Day Air,No,No,15,Credit Card,Annually
3654,52,Male,Necklace,Accessories,34,Colorado,L,Cream,Fall,4,No,Two-Day Shipping,Yes,Yes,17,Debit Card,Daily
3655,27,Female,Boots,Footwear,108,Michigan,XL,Teal,Summer,,Yes,Store Pickup,Yes,Yes,30,Google Pay,Daily
3656,26,Female,Belt,Accessories,134,Texas,XXL,Pink,Winter,4.6,No,Next Day Air,Yes,No,16,Cash,Bi-Weekly
3657,38,Female,Earrings,Accessories,32,California,S,White,Fall,4.2,No,Two-Day Shipping,No,Yes,7,Cash,Daily
3658,28,Female,Flip Flops,Footwear,90,Georgia,XL,Cream,Winter,4.5,No,Next Day Air,No,No,32,Debit Card,Annually
3659,69,Male,T-shirt,Clothing,64,Washington,M,Purple,Fall,3,No,Express,No,Yes,43,Debit Card,Annually
3660,20,Male,Trench Coat,Outerwear,140,Nevada,XS,Teal,Summer,2.6,Yes,Standard,Yes,Yes,15,Google Pay,Monthly
3661,49,Male,Sneakers,Footwear,126,Illinois,XXL,Cream,Fall,3.3,No,Standard,No,No,37,Cash,Quarterly
3662,54,Female,Jacket,Clothing,83,New York,XXL,Orange,Summer,2.4,Yes,Express,No,Yes,11,Credit Card,Daily
3663,48,Male,Leggings,Clothing,26,Texas,XS,Purple,Summer,1.7,Yes,Free Shipping,Yes,Yes,47,Debit Card,Daily
3664,42,Male,Oxfords,Footwear,150,Colorado,XL,Black,Fall,2.7,Yes,Next Day Air,Yes,Yes,55,Credit Card,Bi-Weekly
3665,29,Female,Puffer Jacket,Outerwear,134,Washington,M,Teal,Spring,4.1,No,Express,Yes,No,26,PayPal,Daily
3666,51,Female,Puffer Jacket,Outerwear,133,Oregon,L,Black,Summer,2.9,Yes,Standard,No,Yes,15,Bank Transfer,Bi-Weekly
3667,62,Female,Dress,Clothing,102,Texas,L,Red,Summer,4,Yes,Store Pickup,No,Yes,54,PayPal,Daily
3668,70,Female,Puffer Jacket,Outerwear,95,Illinois,M,Pink,Winter,2.5,No,Store Pickup,No,No,39,Bank Transfer,Daily
3669,63,Female,Sunglasses,Accessories,17,Texas,XS,Black,Spring,1.8,No,Free Shipping,Yes,No,32,PayPal,Monthly
3670,66,Female,T-shirt,Clothing,76,Michigan,S,Red,Summer,1.6,Yes,Express,No,No,49,Bank Transfer,Weekly
3671,64,Male,Heels,Footwear,83,Georgia,XS,White,Fall,2.1,No,Next Day Air,No,No,29,Google Pay,Monthly
3672,20,Male,Raincoat,Outerwear,24,Texas,M,Teal,Spring,4.4,Yes,Two-Day Shipping,No,Yes,41,Cash,Bi-Weekly
3673,66,Male,Puffer Jacket,Outerwear,70,Nevada,S,Olive,Spring,2.1,Yes,Next Day Air,No,Yes,5,PayPal,Annually
3674,61,Male,Necklace,Accessories,19,Michigan,L,Beige,Winter,4.1,No,Free Shipping,Yes,Yes,7,Google Pay,Weekly
3675,49,Male,Heels,Footwear,86,Ohio,M,Pink,Fall,1.1,Yes,Store Pickup,Yes,Yes,32,PayPal,Annually
3676,53,Female,Belt,Accessories,60,Colorado,S,Navy,Winter,4,No,Next Day Air,Yes,Yes,30,Bank Transfer,Monthly
3677,49,Male,Heels,Footwear,32,Texas,L,Beige,Summer,2.6,No,Free Shipping,No,Yes,11,Apple Pay,Quarterly
3678,58,Male,Boots,Footwear,54,Tennessee,L,Navy,Winter,2.9,No,Store Pickup,Yes,No,44,Credit Card,Bi-Weekly
3679,45,Female,Leggings,Clothing,17,Colorado,M,Pink,Winter,4.5,Yes,Standard,Yes,Yes,55,Credit Card,Annually
3680,38,Female,Cardigan,Clothing,92,New York,M,Purple,Summer,1.1,No,Free Shipping,Yes,Yes,44,Apple Pay,Weekly
3681,55,Male,Shorts,Clothing,143,Nevada,XL,Pink,Spring,3.1,No,Standard,No,No,41,Apple Pay,Quarterly
3682,34,Female,Windbreaker,Outerwear,85,Virginia,XL,Pink,Fall,3.7,Yes,Express,Yes,No,51,Bank Transfer,Quarterly
3683,67,Female,Oxfords,Footwear,150,Virginia,S,Black,Spring,1.8,No,Two-Day Shipping,Yes,No,23,Apple Pay,Annually
3684,65,Female,Flip Flops,Footwear,39,Oregon,XS,Purple,Fall,4.4,No,Two-Day Shipping,Yes,Yes,57,Google Pay,Weekly
3685,46,Female,Windbreaker,Outerwear,144,Virginia,S,Olive,Spring,3,Yes,Express,Yes,Yes,24,Cash,Monthly
3686,46,Male,Cardigan,Clothing,45,Texas,S,Olive,Spring,1.7,No,Express,No,Yes,31,PayPal,Bi-Weekly
3687,24,Female,Trench Coat,Outerwear,31,Michigan,M,Orange,Spring,1.1,Yes,Standard,Yes,Yes,14,Debit Card,Daily
3688,35,Male,Boots,Footwear,80,Tennessee,XS,White,Spring,3.9,Yes,Store Pickup,Yes,Yes,22,Cash,Annually
3689,27,Female,Vest,Clothing,140,Florida,M,Olive,Summer,3.6,No,Free Shipping,No,No,4,Google Pay,Annually
3690,53,Male,Bracelet,Accessories,110,Tennessee,XXL,Orange,Summer,1.8,No,Free Shipping,No,No,31,Credit Card,Annually
3691,50,Female,Shorts,Clothing,45,Colorado,S,Cream,Spring,4.5,Yes,Express,Yes,No,22,Apple Pay,Daily
3692,58,Female,Puffer Jacket,Outerwear,33,Florida,L,Pink,Winter,3.7,Yes,Next Day Air,Yes,No,55,Apple Pay,Annually
3693,69,Female,Leggings,Clothing,111,Georgia,L,Olive,Winter,2.5,No,Next Day Air,No,No,31,Apple Pay,Monthly
3694,20,Female,Sneakers,Footwear,96,Texas,XXL,Pink,Summer,1.8,Yes,Next Day Air,Yes,Yes,36,Debit Card,Bi-Weekly
3695,62,Male,Trench Coat,Outerwear,59,Illinois,L,Purple,Winter,4.3,No,Standard,No,Yes,41,Bank Transfer,Quarterly
3696,43,Male,Hat,Accessories,107,Florida,XS,Yellow,Summer,1.5,Yes,Express,Yes,No,32,Bank Transfer,Monthly
3697,28,Male,Sneakers,Footwear,103,Georgia,L,Pink,Summer,1.2,Yes,Next Day Air,Yes,No,38,Cash,Quarterly
3698,68,Male,Vest,Clothing,121,Florida,S,Orange,Spring,2.4,No,Express,No,No,39,Credit Card,Quarterly
3699,47,Male,Trench Coat,Outerwear,88,Michigan,XXL,Pink,Winter,1.5,No,Express,No,No,53,Google Pay,Monthly
3700,30,Female,Flip Flops,Footwear,110,Washington,XXL,Black,Fall,1.4,Yes,Store Pickup,No,No,11,PayPal,Daily
3701,53,Female,Windbreaker,Outerwear,29,California,XXL,Red,Summer,4.4,No,Next Day Air,No,No,3,Credit Card,Annually
3702,47,Male,Leggings,Clothing,133,California,XS,Olive,Fall,3.9,Yes,Store Pickup,Yes,No,51,Credit Card,Quarterly
3703,29,Male,Dress,Clothing,77,California,XL,Teal,Winter,1.1,Yes,Express,No,No,6,Bank Transfer,Annually
3704,33,Female,Cardigan,Clothing,38,Arizona,XXL,Olive,Spring,2.1,No,Free Shipping,No,No,5,Bank Transfer,Weekly
3705,39,Female,Heels,Footwear,34,Illinois,M,Cream,Spring,2.4,No,Next Day Air,Yes,Yes,44,Debit Card,Monthly
3706,50,Female,Heels,Footwear,93,Michigan,L,Beige,Spring,1.2,No,Free Shipping,Yes,No,11,Bank Transfer,Bi-Weekly
3707,54,Male,Jacket,Clothing,120,Georgia,S,Pink,Fall,2.8,No,Store Pickup,No,No,54,Bank Transfer,Annually
3708,50,Male,Parka,Outerwear,68,Ohio,XS,Olive,Fall,1.6,No,Two-Day Shipping,No,No,49,Google Pay,Daily
3709,40,Male,Scarf,Accessories,19,Nevada,M,Red,Fall,3.9,Yes,Two-Day Shipping,No,Yes,60,Apple Pay,Weekly
3710,58,Female,Flip Flops,Footwear,108,California,S,Navy,Winter,1.3,Yes,Free Shipping,Yes,Yes,27,Bank Transfer,Bi-Weekly
3711,66,Female,Flip Flops,Footwear,21,Oregon,XL,Purple,Spring,3.3,Yes,Store Pickup,Yes,No,3,Google Pay,Daily
3712,33,Male,Windbreaker,Outerwear,77,Washington,L,Navy,Fall,3.3,Yes,Express,No,No,31,Cash,Daily
3713,28,Female,Vest,Clothing,42,Florida,XL,Cream,Summer,1,Yes,Next Day Air,Yes,Yes,48,Google Pay,Daily
3714,35,Female,Loafers,Footwear,44,Illinois,L,Teal,Spring,3,No,Standard,No,Yes,31,Google Pay,Daily
3715,27,Male,Cardigan,Clothing,75,New York,XXL,Beige,Spring,2,Yes,Free Shipping,Yes,Yes,57,PayPal,Weekly
3716,28,Female,Bracelet,Accessories,50,Oregon,M,Beige,Spring,4.1,Yes,Two-Day Shipping,No,Yes,17,Bank Transfer,Monthly
3717,66,Female,Raincoat,Outerwear,57,Michigan,XXL,Teal,Summer,1.3,Yes,Free Shipping,No,No,35,Debit Card,Daily
3718,42,Male,Windbreaker,Outerwear,139,Texas,S,Purple,Winter,4.4,No,Store Pickup,No,Yes,9,Cash,Weekly
3719,26,Female,Loafers,Footwear,55,Washington,L,Red,Winter,4.9,Yes,Next Day Air,Yes,Yes,21,PayPal,Daily
3720,26,Female,Necklace,Accessories,86,Arizona,M,Teal,Spring,2.1,No,Free Shipping,Yes,No,27,PayPal,Weekly
3721,22,Male,Hat,Accessories,103,Arizona,XL,Olive,Spring,2.5,No,Express,No,Yes,11,Google Pay,Weekly
3722,37,Female,Flip Flops,Footwear,74,Ohio,XXL,Beige,Spring,3.3,No,Free Shipping,Yes,No,30,PayPal,Bi-Weekly
3723,63,Male,Windbreaker,Outerwear,97,Nevada,L,Black,Winter,2.7,No,Store Pickup,Yes,Yes,45,Apple Pay,Weekly
3724,37,Male,Sneakers,Footwear,129,Arizona,XS,Olive,Fall,3.2,No,Express,No,No,37,Debit Card,Monthly
3725,29,Male,Skirt,Clothing,16,Georgia,L,Purple,Summer,3.9,Yes,Two-Day Shipping,Yes,Yes,46,Apple Pay,Annually
3726,50,Male,Vest,Clothing,58,Texas,XL,Navy,Fall,1.7,Yes,Standard,No,Yes,12,Cash,Bi-Weekly
3727,54,Male,Earrings,Accessories,69,Texas,XXL,Navy,Winter,4.5,Yes,Two-Day Shipping,Yes,Yes,20,Credit Card,Daily
3728,28,Female,Dress,Clothing,49,Washington,M,Yellow,Summer,2.3,No,Express,Yes,No,50,Credit Card,Weekly
3729,37,Male,Loafers,Footwear,16,Washington,XXL,Yellow,Winter,3.6,Yes,Express,No,Yes,31,Credit Card,Bi-Weekly
3730,52,Female,Coat,Clothing,52,Ohio,L,Black,Fall,4.3,Yes,Store Pickup,Yes,No,7,PayPal,Daily
3731,59,Female,Loafers,Footwear,113,Texas,XS,Teal,Winter,4.9,No,Two-Day Shipping,No,Yes,6,Bank Transfer,Monthly
3732,55,Male,Skirt,Clothing,75,Illinois,M,Purple,Winter,2,Yes,Store Pickup,No,Yes,48,Credit Card,Weekly
3733,50,Female,Bracelet,Accessories,148,Oregon,S,Olive,Summer,3.8,No,Two-Day Shipping,No,No,4,PayPal,Bi-Weekly
3734,61,Female,Oxfords,Footwear,139,California,XL,Olive,Winter,3.7,No,Standard,Yes,No,5,Google Pay,Daily
3735,41,Male,Hoodie,Clothing,71,Illinois,S,Beige,Summer,1.5,No,Express,Yes,No,0,PayPal,Annually
3736,38,Female,Skirt,Clothing,122,New York,XS,Orange,Fall,3.7,No,Standard,No,Yes,4,PayPal,Bi-Weekly
3737,25,Female,Boots,Footwear,80,Colorado,XXL,White,Summer,3.9,No,Free Shipping,No,Yes,30,Debit Card,Weekly
3738,45,Female,Parka,Outerwear,45,Ohio,S,White,Summer,4.2,No,Standard,Yes,Yes,36,Google Pay,Daily
3739,18,Female,Jacket,Clothing,78,Michigan,S,Navy,Fall,4.4,Yes,Express,No,No,49,PayPal,Quarterly
3740,60,Male,Belt,Accessories,139,Michigan,XXL,Orange,Fall,4.4,Yes,Next Day Air,Yes,No,18,Bank Transfer,Weekly
3741,53,Male,Puffer Jacket,Outerwear,69,Ohio,M,Teal,Fall,3.1,Yes,Standard,No,No,3,Google Pay,Daily
3742,18,Female,T-shirt,Clothing,98,Illinois,XL,Purple,Spring,3.4,Yes,Express,Yes,Yes,25,Apple Pay,Quarterly
3743,69,Female,Mules,Footwear,88,Texas,XXL,Red,Spring,2.8,Yes,Free Shipping,Yes,No,17,Credit Card,Quarterly
3744,42,Female,T-shirt,Clothing,43,Texas,XL,White,Winter,3.5,No,Standard,Yes,No,38,Debit Card,Daily
3745,31,Female,Trench Coat,Outerwear,89,Colorado,M,Beige,Fall,3.9,Yes,Two-Day Shipping,Yes,Yes,33,PayPal,Annually
3746,64,Female,Parka,Outerwear,80,Tennessee,XL,Red,Fall,4.7,Yes,Express,No,Yes,0,Apple Pay,Annually
3747,29,Male,Windbreaker,Outerwear,35,Colorado,L,Black,Summer,1.1,Yes,Next Day Air,No,Yes,15,Cash,Weekly
3748,51,Male,Necklace,Accessories,36,Nevada,XXL,Cream,Spring,1.7,No,Next Day Air,No,Yes,56,PayPal,Daily
3749,50,Female,Cardigan,Clothing,94,Florida,M,Pink,Winter,2.7,Yes,Standard,No,Yes,51,PayPal,Quarterly
3750,38,Female,Parka,Outerwear,38,Florida,M,Olive,Fall,4.5,No,Next Day Air,No,Yes,38,Apple Pay,Daily
3751,22,Female,Watch,Accessories,22,Oregon,XL,Black,Fall,2.2,No,Free Shipping,No,Yes,41,Cash,Bi-Weekly
3752,44,Female,Boots,Footwear,78,Michigan,XL,Yellow,Summer,4.2,Yes,Next Day Air,No,No,47,Apple Pay,Monthly
3753,34,Female,Sunglasses,Accessories,61,Texas,S,White,Fall,2.9,No,Standard,No,No,50,Google Pay,Daily
3754,35,Female,Dress,Clothing,29,Virginia,L,Yellow,Summer,2.7,No,Standard,No,Yes,55,Credit Card,Quarterly
3755,47,Male,Loafers,Footwear,122,Illinois,S,Red,Summer,2.4,No,Standard,Yes,No,40,Apple Pay,Weekly
3756,39,Male,Trench Coat,Outerwear,67,Florida,L,White,Summer,2.3,No,Express,No,Yes,5,Cash,Quarterly
3757,30,Male,Heels,Footwear,29,Texas,S,Beige,Summer,1.2,No,Next Day Air,No,Yes,49,Apple Pay,Daily
3758,32,Male,Scarf,Accessories,34,Georgia,L,Olive,Summer,2.3,No,Express,No,No,12,Cash,Daily
3759,33,Female,Scarf,Accessories,88,Colorado,S,White,Fall,1.6,No,Free Shipping,No,No,48,Credit Card,Monthly
3760,59,Male,Windbreaker,Outerwear,27,New York,S,Navy,Spring,2.7,Yes,Next Day Air,Yes,Yes,32,Debit Card,Daily
3761,49,Female,Necklace,Accessories,37,Tennessee,S,Beige,Spring,1.7,Yes,Store Pickup,Yes,No,0,Bank Transfer,Annually
3762,54,Male,Cardigan,Clothing,92,Ohio,XXL,Cream,Fall,3.5,No,Next Day Air,No,No,9,PayPal,Weekly
3763,24,Male,Parka,Outerwear,139,California,XXL,Navy,Spring,1.9,No,Store Pickup,No,No,7,Cash,Monthly
3764,40,Male,Bracelet,Accessories,68,Texas,XS,Navy,Summer,2.2,Yes,Express,Yes,No,5,Apple Pay,Monthly
3765,31,Male,Scarf,Accessories,106,Tennessee,XS,Teal,Winter,3.5,Yes,Standard,Yes,Yes,20,Debit Card,Quarterly
3766,66,Male,Slip-ons,Footwear,69,Oregon,XS,Pink,Winter,2.7,No,Express,Yes,Yes,46,Bank Transfer,Daily
3767,22,Male,Windbreaker,Outerwear,34,Texas,XL,White,Spring,4.8,No,Next Day Air,Yes,Yes,52,PayPal,Weekly
3768,55,Female,Shorts,Clothing,114,Tennessee,L,Purple,Winter,3.8,Yes,Standard,Yes,No,13,Apple Pay,Annually
3769,47,Male,Loafers,Footwear,61,Oregon,XL,Black,Summer,2.4,Yes,Express,No,No,33,Google Pay,Quarterly
3770,67,Female,Cardigan,Clothing,126,Georgia,L,Yellow,Winter,2.3,Yes,Two-Day Shipping,No,Yes,35,Google Pay,Daily
3771,33,Male,Bracelet,Accessories,57,Washington,XXL,Olive,Fall,3.7,No,Next Day Air,No,Yes,60,Credit Card,Monthly
3772,34,Female,Leggings,Clothing,45,Michigan,S,Navy,Summer,1.9,No,Store Pickup,No,No,17,Apple Pay,Annually
3773,51,Female,Hat,Accessories,116,Virginia,XL,Cream,Fall,2.2,No,Standard,No,Yes,7,Cash,Bi-Weekly
3774,57,Male,Windbreaker,Outerwear,80,Florida,L,Cream,Spring,2.9,Yes,Express,Yes,No,14,Google Pay,Weekly
3775,68,Female,Parka,Outerwear,116,California,S,Red,Fall,2.3,No,Store Pickup,Yes,No,46,Google Pay,Daily
3776,29,Male,Slip-ons,Footwear,120,Virginia,L,Yellow,Summer,1.2,No,Two-Day Shipping,Yes,Yes,54,Google Pay,Quarterly
3777,43,Female,Flip Flops,Footwear,56,Texas,XXL,Yellow,Fall,4.9,Yes,Two-Day Shipping,Yes,Yes,48,Cash,Annually
3778,51,Male,Loafers,Footwear,145,Washington,XXL,Red,Fall,1.1,Yes,Two-Day Shipping,No,No,21,Credit Card,Bi-Weekly
3779,50,Male,Coat,Clothing,103,California,XXL,White,Fall,2.7,No,Two-Day Shipping,No,No,49,Cash,Monthly
3780,48,Female,Boots,Footwear,56,Nevada,L,Cream,Summer,2.2,Yes,Free Shipping,No,No,26,Bank Transfer,Bi-Weekly
3781,55,Female,Shorts,Clothing,102,New York,XXL,Black,Spring,2.2,No,Store Pickup,Yes,Yes,34,PayPal,Bi-Weekly
3782,39,Male,Hat,Accessories,37,Florida,XXL,Navy,Summer,1.3,No,Two-Day Shipping,Yes,Yes,5,Debit Card,Daily
3783,21,Male,Scarf,Accessories,21,Colorado,XXL,Navy,Summer,1.6,Yes,Express,No,Yes,51,Apple Pay,Monthly
3784,46,Male,Puffer Jacket,Outerwear,118,Washington,XL,Red,Summer,3.2,No,Store Pickup,No,No,18,Credit Card,Annually
3785,56,Female,T-shirt,Clothing,139,New York,M,Cream,Fall,3.3,No,Express,No,No,37,Credit Card,Annually
3786,23,Male,Dress,Clothing,108,Georgia,S,Black,Spring,1.6,Yes,Free Shipping,Yes,No,46,PayPal,Monthly
3787,32,Female,Puffer Jacket,Outerwear,30,Illinois,L,Orange,Fall,4.7,No,Free Shipping,Yes,Yes,40,Credit Card,Bi-Weekly
3788,25,Male,Loafers,Footwear,81,Tennessee,M,Cream,Winter,1.7,No,Free Shipping,No,Yes,10,Credit Card,Monthly
3789,38,Male,Necklace,Accessories,54,Illinois,XL,Olive,Fall,1.1,Yes,Store Pickup,No,Yes,29,Debit Card,Weekly
3790,55,Male,Scarf,Accessories,119,Tennessee,L,Purple,Spring,1.4,No,Store Pickup,No,Yes,33,PayPal,Bi-Weekly
3791,20,Female,Scarf,Accessories,59,Nevada,S,Cream,Winter,1.4,No,Standard,No,Yes,41,Apple Pay,Daily
